round,id,cluster,label
221,Sequence-140393,C1043,0
221,Sequence-1961,C927,0
221,Sequence-98473,C7551,0
221,Sequence-118999,C2289,0
221,Sequence-30309,C3813,0
221,Sequence-130529,C203,0
221,Sequence-65030,C3800,0
221,Sequence-124790,C3524,1
221,Sequence-37636,C2879,0
221,Sequence-117744,C6358,0
221,Sequence-23494,C1483,1
221,Sequence-69203,C1653,0
221,Sequence-89909,C3513,0
221,Sequence-16563,C2030,0
221,Sequence-23003,C7332,0
221,Sequence-871,C684,0
221,Sequence-60733,C2603,0
221,Sequence-3576,C1155,0
221,Sequence-3708,C3511,0
222,Sequence-124950,C1917,0
222,Sequence-132286,C358,0
222,Sequence-68696,C1297,0
222,Sequence-76554,C7747,0
222,Sequence-95262,C6448,0
222,Sequence-3513,C4141,0
222,Sequence-15123,C3154,1
222,Sequence-126119,C3867,0
222,Sequence-73131,C2178,0
222,Sequence-37864,C205,0
222,Sequence-37227,C1345,1
222,Sequence-120916,C6830,0
222,Sequence-7926,C586,0
222,Sequence-132513,C2978,0
222,Sequence-93535,C5882,0
222,Sequence-101237,C1987,0
222,Sequence-65537,C6233,0
222,Sequence-127036,C4230,0
222,Sequence-123909,C6632,0
222,Sequence-93047,C3402,0
222,Sequence-45885,C1380,1
222,Sequence-125696,C7934,0
222,Sequence-53572,C2268,0
222,Sequence-77495,C3861,0
222,Sequence-107117,C4093,0
222,Sequence-51561,C1275,0
222,Sequence-18076,C4499,0
222,Sequence-37208,C4789,0
222,Sequence-112616,C1821,1
222,Sequence-89672,C7240,0
222,Sequence-54768,C1761,0
222,Sequence-112087,C2416,1
222,Sequence-31136,C994,0
222,Sequence-55035,C2009,0
222,Sequence-28465,C406,0
222,Sequence-128307,C3498,0
222,Sequence-48832,C5093,0
222,Sequence-104993,C5880,1
222,Sequence-140108,C698,0
222,Sequence-21928,C583,0
222,Sequence-17971,C4960,0
222,Sequence-77720,C1085,0
222,Sequence-98902,C965,0
222,Sequence-15596,C1579,0
222,Sequence-25971,C3719,0
222,Sequence-21500,C5728,0
222,Sequence-91348,C1068,0
222,Sequence-97909,C5453,0
222,Sequence-21700,C2943,0
222,Sequence-94750,C7483,0
223,Sequence-123895,C1917,1
223,Sequence-140925,C3154,1
223,Sequence-45338,C6126,0
223,Sequence-76264,C4093,1
223,Sequence-89266,C1099,0
223,Sequence-41367,C4088,0
223,Sequence-124659,C7638,0
223,Sequence-53631,C1821,1
223,Sequence-75276,C704,0
223,Sequence-32250,C3543,0
223,Sequence-77122,C5420,0
223,Sequence-1754,C4148,1
223,Sequence-140967,C7215,0
223,Sequence-80304,C3513,0
223,Sequence-103013,C6456,0
223,Sequence-49321,C6590,0
223,Sequence-86696,C1593,0
223,Sequence-44969,C139,0
223,Sequence-90673,C4006,0
223,Sequence-119785,C6115,0
223,Sequence-101222,C3937,0
223,Sequence-132016,C2299,0
223,Sequence-94829,C1225,0
223,Sequence-124363,C7666,0
223,Sequence-121951,C636,1
223,Sequence-71818,C2530,0
223,Sequence-65808,C7089,0
223,Sequence-141465,C6680,0
223,Sequence-8320,C3232,0
223,Sequence-58895,C2566,1
223,Sequence-28515,C2425,0
223,Sequence-52824,C6509,0
223,Sequence-73551,C277,0
223,Sequence-59479,C7112,0
223,Sequence-119747,C1796,0
223,Sequence-48445,C981,0
223,Sequence-128218,C4633,0
223,Sequence-5120,C6433,0
223,Sequence-90496,C6087,0
223,Sequence-18658,C3812,0
223,Sequence-42017,C4382,0
223,Sequence-82544,C7323,0
223,Sequence-45564,C4872,0
223,Sequence-134126,C1788,0
223,Sequence-16607,C6624,0
223,Sequence-63251,C7113,0
223,Sequence-22643,C5068,0
223,Sequence-34054,C1095,0
223,Sequence-4391,C1253,0
223,Sequence-102265,C7548,0
224,Sequence-132047,C1917,1
224,Sequence-93333,C1917,1
224,Sequence-126588,C4148,0
224,Sequence-92978,C654,0
224,Sequence-87140,C3154,1
224,Sequence-142220,C1382,0
224,Sequence-64963,C1241,1
224,Sequence-93490,C48,0
224,Sequence-106823,C7506,0
224,Sequence-46596,C4093,0
224,Sequence-130154,C5352,0
224,Sequence-97553,C5828,0
224,Sequence-96044,C5226,0
224,Sequence-53904,C2958,0
224,Sequence-61687,C3861,0
224,Sequence-69173,C3633,0
224,Sequence-75837,C6853,0
224,Sequence-89257,C1270,0
224,Sequence-122871,C6738,1
224,Sequence-96183,C1396,0
224,Sequence-60848,C1240,1
224,Sequence-60525,C2133,0
224,Sequence-135635,C1874,0
224,Sequence-79324,C1345,0
224,Sequence-126970,C7688,0
224,Sequence-109486,C4705,0
224,Sequence-100089,C6120,0
224,Sequence-75004,C2108,0
224,Sequence-124022,C7636,0
224,Sequence-36236,C5743,0
224,Sequence-141764,C4450,0
224,Sequence-126199,C1483,0
224,Sequence-34966,C4282,0
224,Sequence-131733,C1279,0
224,Sequence-80089,C7377,0
224,Sequence-38235,C7809,0
224,Sequence-80883,C959,0
224,Sequence-141623,C7565,0
224,Sequence-43973,C2576,0
224,Sequence-81138,C6763,0
224,Sequence-96361,C1380,0
224,Sequence-83492,C2117,0
224,Sequence-61806,C165,0
224,Sequence-937,C2339,0
224,Sequence-82475,C3689,0
224,Sequence-67578,C7656,0
224,Sequence-88566,C2635,0
224,Sequence-131071,C7201,0
224,Sequence-141521,C6524,0
224,Sequence-48474,C7887,0
225,Sequence-137376,C3154,1
225,Sequence-113200,C3154,0
225,Sequence-58722,C1917,0
225,Sequence-49598,C4093,0
225,Sequence-141566,C4148,1
225,Sequence-80720,C2490,0
225,Sequence-1121,C7586,0
225,Sequence-126382,C1307,0
225,Sequence-89122,C1821,0
225,Sequence-116615,C2400,0
225,Sequence-69741,C7385,1
225,Sequence-70525,C3758,0
225,Sequence-70622,C7400,0
225,Sequence-17214,C5550,0
225,Sequence-91548,C2563,0
225,Sequence-70613,C2130,0
225,Sequence-37093,C2228,0
225,Sequence-50341,C6978,0
225,Sequence-3047,C272,0
225,Sequence-131608,C1380,0
225,Sequence-91213,C1241,0
225,Sequence-53309,C3916,0
225,Sequence-89726,C6035,0
225,Sequence-57559,C6001,0
225,Sequence-56370,C5451,0
225,Sequence-80888,C5023,0
225,Sequence-81104,C2157,0
225,Sequence-4103,C1221,0
225,Sequence-81808,C3635,0
225,Sequence-135834,C5712,0
225,Sequence-4371,C3861,0
225,Sequence-75615,C188,0
225,Sequence-92217,C7119,0
225,Sequence-58234,C4156,0
225,Sequence-88342,C6067,0
225,Sequence-12660,C4683,0
225,Sequence-61609,C3303,0
225,Sequence-62429,C2916,0
225,Sequence-129915,C5515,0
225,Sequence-25620,C6654,0
225,Sequence-112798,C6465,0
225,Sequence-129432,C5291,0
225,Sequence-63282,C3476,0
225,Sequence-72524,C286,0
225,Sequence-58435,C2556,0
225,Sequence-57895,C3376,0
225,Sequence-42715,C6919,0
225,Sequence-58539,C2347,0
225,Sequence-59899,C3878,0
225,Sequence-91377,C2856,0
226,Sequence-88613,C1917,1
226,Sequence-132745,C5119,0
226,Sequence-28699,C5524,0
226,Sequence-116318,C3154,0
226,Sequence-4941,C3137,0
226,Sequence-92589,C374,0
226,Sequence-66160,C4148,1
226,Sequence-24084,C176,0
226,Sequence-108741,C3156,0
226,Sequence-104281,C4603,0
226,Sequence-55975,C3861,1
226,Sequence-78162,C4912,0
226,Sequence-29612,C4414,1
226,Sequence-103179,C5916,0
226,Sequence-115695,C4618,0
226,Sequence-48712,C5855,0
226,Sequence-44526,C6108,0
226,Sequence-73835,C4114,0
226,Sequence-117917,C7771,1
226,Sequence-106166,C6738,0
226,Sequence-22705,C4287,0
226,Sequence-4041,C7315,0
226,Sequence-134184,C7681,0
226,Sequence-58562,C3697,0
226,Sequence-72698,C4033,1
226,Sequence-3921,C3407,0
226,Sequence-59904,C5882,0
226,Sequence-35377,C337,0
226,Sequence-99980,C6809,0
226,Sequence-138609,C2690,0
226,Sequence-119010,C6086,0
226,Sequence-134409,C1792,0
226,Sequence-48199,C1483,0
226,Sequence-131967,C1821,0
226,Sequence-21673,C1625,0
226,Sequence-111551,C7246,0
226,Sequence-106259,C7293,0
226,Sequence-48117,C4219,0
226,Sequence-105917,C4715,0
226,Sequence-7865,C2879,0
226,Sequence-62050,C1564,0
226,Sequence-134887,C7389,0
226,Sequence-117609,C2331,0
226,Sequence-96752,C2419,0
226,Sequence-135231,C1221,0
226,Sequence-9825,C2058,0
226,Sequence-24173,C2833,0
226,Sequence-141073,C4570,0
226,Sequence-49064,C675,0
226,Sequence-8641,C2683,0
227,Sequence-123515,C280,0
227,Sequence-40849,C4093,0
227,Sequence-5917,C3429,0
227,Sequence-64266,C6176,0
227,Sequence-21901,C3045,0
227,Sequence-50999,C3636,0
227,Sequence-85116,C6151,0
227,Sequence-73021,C6523,0
227,Sequence-13757,C5371,0
227,Sequence-32333,C3711,0
227,Sequence-72240,C452,0
227,Sequence-63296,C6350,0
227,Sequence-78681,C6438,0
227,Sequence-133727,C6208,0
227,Sequence-82316,C1742,0
227,Sequence-45307,C4377,0
227,Sequence-127193,C1050,0
227,Sequence-73089,C2247,0
227,Sequence-81003,C6273,1
227,Sequence-120956,C3547,0
227,Sequence-107911,C1345,0
227,Sequence-17034,C4387,0
227,Sequence-117203,C904,0
227,Sequence-104972,C1062,0
227,Sequence-91425,C298,0
227,Sequence-66940,C348,0
227,Sequence-78057,C3998,0
227,Sequence-15682,C2765,0
227,Sequence-47109,C6199,0
227,Sequence-62640,C6365,0
227,Sequence-109159,C6389,0
227,Sequence-136428,C4148,0
227,Sequence-83213,C6681,0
227,Sequence-107968,C4018,0
227,Sequence-126365,C1307,0
227,Sequence-119498,C3243,0
227,Sequence-100376,C4605,0
227,Sequence-27019,C213,0
227,Sequence-62603,C1206,0
227,Sequence-62649,C7826,0
227,Sequence-69940,C2133,0
227,Sequence-6042,C380,0
227,Sequence-36498,C3277,0
227,Sequence-93181,C3060,0
227,Sequence-86070,C5848,0
227,Sequence-92771,C5324,0
227,Sequence-66997,C1821,0
227,Sequence-95745,C7665,0
227,Sequence-49815,C7022,0
227,Sequence-17013,C802,0
228,Sequence-99169,C7418,0
228,Sequence-23563,C350,0
228,Sequence-18876,C6872,0
228,Sequence-125286,C6014,0
228,Sequence-18959,C5268,0
228,Sequence-22283,C1821,1
228,Sequence-65780,C3861,0
228,Sequence-129435,C6466,0
228,Sequence-136943,C6344,0
228,Sequence-108814,C5880,1
228,Sequence-65063,C5712,0
228,Sequence-129810,C2120,0
228,Sequence-113598,C6863,0
228,Sequence-5052,C4496,0
228,Sequence-110564,C4148,0
228,Sequence-21771,C6640,0
228,Sequence-127933,C2328,0
228,Sequence-47202,C538,0
228,Sequence-125198,C1332,0
228,Sequence-32985,C849,0
228,Sequence-69066,C3097,0
228,Sequence-136938,C4026,0
228,Sequence-139944,C7089,0
228,Sequence-10063,C746,0
228,Sequence-96356,C213,0
228,Sequence-68594,C6412,1
228,Sequence-29225,C6451,0
228,Sequence-59066,C5124,0
228,Sequence-91912,C191,0
228,Sequence-68073,C837,0
228,Sequence-112118,C4724,0
228,Sequence-13775,C6027,0
228,Sequence-25060,C3986,0
228,Sequence-19688,C2543,0
228,Sequence-127748,C3644,0
228,Sequence-52199,C3117,0
228,Sequence-93914,C6399,1
228,Sequence-65969,C6563,0
228,Sequence-24455,C1342,0
228,Sequence-52398,C4887,0
228,Sequence-79643,C2982,0
228,Sequence-115947,C4813,0
228,Sequence-134428,C1587,0
228,Sequence-100696,C5905,0
228,Sequence-90692,C1241,1
228,Sequence-78511,C6861,0
228,Sequence-36320,C3121,0
228,Sequence-20894,C1541,0
228,Sequence-81002,C7672,0
228,Sequence-74570,C4245,0
229,Sequence-33888,C4025,0
229,Sequence-9010,C5188,0
229,Sequence-3805,C1186,0
229,Sequence-19065,C1059,0
229,Sequence-47755,C5880,0
229,Sequence-117162,C1821,0
229,Sequence-14481,C1380,0
229,Sequence-26440,C501,0
229,Sequence-28455,C6738,0
229,Sequence-3607,C2108,0
229,Sequence-61803,C5842,0
229,Sequence-16173,C2076,0
229,Sequence-121048,C7569,1
229,Sequence-78875,C7954,0
229,Sequence-11646,C1191,0
229,Sequence-120312,C4958,0
229,Sequence-18270,C5549,0
229,Sequence-85436,C637,0
229,Sequence-114897,C2173,0
229,Sequence-70320,C2515,0
229,Sequence-64270,C3240,0
229,Sequence-55127,C1236,0
229,Sequence-97555,C2821,0
229,Sequence-102359,C7531,0
229,Sequence-81042,C3043,0
229,Sequence-118746,C7420,0
229,Sequence-35784,C671,0
229,Sequence-61744,C4045,0
229,Sequence-11808,C2309,0
229,Sequence-22883,C2833,0
229,Sequence-122868,C1907,0
229,Sequence-124127,C2200,0
229,Sequence-15476,C1337,0
229,Sequence-61784,C2496,0
229,Sequence-84628,C4093,0
229,Sequence-43404,C1769,0
229,Sequence-34580,C2566,0
229,Sequence-91592,C2166,0
229,Sequence-23102,C5027,0
229,Sequence-96677,C5780,0
229,Sequence-86939,C6614,0
229,Sequence-131645,C4414,0
229,Sequence-111857,C6246,0
229,Sequence-134170,C1803,0
229,Sequence-113255,C6904,0
229,Sequence-102854,C972,0
229,Sequence-125693,C5311,0
229,Sequence-94209,C3251,0
229,Sequence-125331,C2533,0
229,Sequence-109489,C2854,0
230,Sequence-45804,C1566,0
230,Sequence-124082,C4093,0
230,Sequence-76622,C1642,0
230,Sequence-42981,C1241,1
230,Sequence-65861,C7114,0
230,Sequence-4155,C6415,0
230,Sequence-131861,C6716,0
230,Sequence-102860,C319,0
230,Sequence-21201,C500,0
230,Sequence-13031,C1225,0
230,Sequence-85772,C5483,0
230,Sequence-48404,C6913,0
230,Sequence-23877,C1380,1
230,Sequence-84939,C3574,0
230,Sequence-124349,C4317,1
230,Sequence-69947,C2475,0
230,Sequence-33965,C6669,0
230,Sequence-13526,C6567,0
230,Sequence-104283,C7037,0
230,Sequence-72326,C1248,0
230,Sequence-15731,C6575,0
230,Sequence-96961,C1240,0
230,Sequence-440,C2662,0
230,Sequence-33728,C7047,0
230,Sequence-96784,C6236,0
230,Sequence-31468,C139,0
230,Sequence-55156,C8,1
230,Sequence-25747,C3524,0
230,Sequence-98778,C1601,0
230,Sequence-142102,C3861,0
230,Sequence-20138,C4541,0
230,Sequence-3086,C1731,0
230,Sequence-104958,C1594,0
230,Sequence-56695,C5781,0
230,Sequence-44524,C7818,0
230,Sequence-74063,C4748,0
230,Sequence-112855,C4710,0
230,Sequence-37145,C5482,0
230,Sequence-37808,C2973,0
230,Sequence-82915,C5246,0
230,Sequence-93547,C2478,0
230,Sequence-67989,C2352,0
230,Sequence-72337,C6868,0
230,Sequence-86225,C963,0
230,Sequence-84888,C4016,0
230,Sequence-109387,C5809,0
230,Sequence-93076,C48,1
230,Sequence-101966,C581,0
230,Sequence-137353,C1821,0
230,Sequence-61158,C6986,0
231,Sequence-52134,C944,0
231,Sequence-74029,C944,0
231,Sequence-56167,C5435,0
231,Sequence-78387,C7435,0
231,Sequence-43816,C4148,0
231,Sequence-91470,C4319,0
231,Sequence-27297,C657,0
231,Sequence-98196,C7853,0
231,Sequence-124522,C3583,0
231,Sequence-30276,C4414,0
231,Sequence-109578,C7770,0
231,Sequence-29710,C2544,0
231,Sequence-1877,C5188,0
231,Sequence-85705,C509,0
231,Sequence-50923,C6207,0
231,Sequence-73593,C6117,0
231,Sequence-82981,C1223,0
231,Sequence-90341,C7745,0
231,Sequence-73298,C1221,0
231,Sequence-77273,C4093,0
231,Sequence-92871,C6770,0
231,Sequence-24692,C5190,0
231,Sequence-60907,C1452,0
231,Sequence-50399,C3534,0
231,Sequence-56795,C4685,0
231,Sequence-57809,C517,0
231,Sequence-67067,C6474,0
231,Sequence-11176,C6230,0
231,Sequence-126598,C4752,0
231,Sequence-124194,C8,0
231,Sequence-73268,C5880,0
231,Sequence-136296,C7105,0
231,Sequence-9062,C5173,0
231,Sequence-88828,C6738,1
231,Sequence-83825,C6984,0
231,Sequence-84515,C2525,0
231,Sequence-108923,C7277,0
231,Sequence-57752,C2182,0
231,Sequence-27285,C4819,0
231,Sequence-100441,C1445,0
231,Sequence-37845,C388,0
231,Sequence-110668,C4222,0
231,Sequence-65497,C2360,0
231,Sequence-82726,C7736,0
231,Sequence-76963,C48,0
231,Sequence-10820,C143,0
231,Sequence-111170,C5226,1
231,Sequence-31232,C4317,0
231,Sequence-84172,C6973,0
231,Sequence-57153,C1186,1
232,Sequence-114043,C1186,1
232,Sequence-44479,C4148,1
232,Sequence-131111,C5535,0
232,Sequence-88431,C981,0
232,Sequence-130020,C2250,0
232,Sequence-57006,C5089,0
232,Sequence-3774,C5226,0
232,Sequence-114185,C2301,0
232,Sequence-101139,C7703,0
232,Sequence-85100,C5205,0
232,Sequence-28259,C7607,0
232,Sequence-110133,C2675,0
232,Sequence-48819,C115,0
232,Sequence-28536,C3195,0
232,Sequence-93906,C7918,0
232,Sequence-40499,C6485,0
232,Sequence-114312,C5878,0
232,Sequence-98519,C7141,0
232,Sequence-103977,C793,0
232,Sequence-63659,C4686,0
232,Sequence-52101,C3478,0
232,Sequence-92540,C1090,0
232,Sequence-127502,C6601,0
232,Sequence-128843,C4292,0
232,Sequence-25186,C2210,0
232,Sequence-58450,C1241,0
232,Sequence-23237,C4579,0
232,Sequence-140325,C1031,0
232,Sequence-92394,C5565,0
232,Sequence-92302,C1401,0
232,Sequence-85812,C30,0
232,Sequence-51549,C596,0
232,Sequence-97076,C7731,0
232,Sequence-1954,C1948,0
232,Sequence-37279,C2243,1
232,Sequence-136073,C3791,1
232,Sequence-85290,C2240,0
232,Sequence-125659,C2507,0
232,Sequence-37213,C7219,0
232,Sequence-72962,C3861,0
232,Sequence-130482,C535,0
232,Sequence-113418,C1068,0
232,Sequence-134543,C2672,0
232,Sequence-82143,C7319,0
232,Sequence-131907,C3531,0
232,Sequence-33008,C7333,0
232,Sequence-39519,C1380,0
232,Sequence-132846,C7031,0
232,Sequence-62825,C6746,0
232,Sequence-42663,C2704,0
233,Sequence-125381,C6412,1
233,Sequence-140409,C7882,0
233,Sequence-15504,C1088,0
233,Sequence-141452,C1186,0
233,Sequence-99579,C3982,0
233,Sequence-12407,C4948,0
233,Sequence-32393,C2776,0
233,Sequence-35065,C4861,0
233,Sequence-59319,C5152,0
233,Sequence-2189,C6388,0
233,Sequence-82066,C877,0
233,Sequence-121094,C2233,0
233,Sequence-25344,C7797,0
233,Sequence-22476,C3587,0
233,Sequence-34224,C6518,0
233,Sequence-139476,C7362,1
233,Sequence-62076,C1241,0
233,Sequence-93861,C5324,0
233,Sequence-129204,C3861,1
233,Sequence-104034,C6721,0
233,Sequence-90314,C6364,0
233,Sequence-75730,C5226,0
233,Sequence-864,C2337,0
233,Sequence-3623,C6172,0
233,Sequence-65980,C3795,0
233,Sequence-75790,C5973,0
233,Sequence-65196,C2072,0
233,Sequence-99273,C689,0
233,Sequence-1573,C2025,0
233,Sequence-128386,C7771,1
233,Sequence-56536,C2488,0
233,Sequence-63524,C883,0
233,Sequence-6562,C48,0
233,Sequence-45387,C1739,0
233,Sequence-48402,C6239,0
233,Sequence-83552,C4323,0
233,Sequence-132649,C2074,0
233,Sequence-50461,C4865,0
233,Sequence-6422,C6191,0
233,Sequence-50984,C2959,0
233,Sequence-127063,C1138,0
233,Sequence-53053,C5449,0
233,Sequence-112664,C6970,0
233,Sequence-92218,C3430,0
233,Sequence-99368,C1058,0
233,Sequence-69701,C1384,0
233,Sequence-119971,C4396,0
233,Sequence-8911,C3621,0
233,Sequence-78703,C2795,0
233,Sequence-128821,C1380,1
234,Sequence-127613,C7923,0
234,Sequence-122444,C3930,0
234,Sequence-139069,C1380,1
234,Sequence-39715,C212,0
234,Sequence-112648,C5814,0
234,Sequence-86035,C1600,0
234,Sequence-99147,C6195,0
234,Sequence-101823,C2826,0
234,Sequence-126052,C5175,0
234,Sequence-37164,C5715,0
234,Sequence-90529,C1186,1
234,Sequence-97937,C6284,0
234,Sequence-116787,C135,0
234,Sequence-57572,C234,0
234,Sequence-4870,C6412,1
234,Sequence-118818,C2150,0
234,Sequence-135503,C4148,0
234,Sequence-76404,C4431,0
234,Sequence-60983,C1796,0
234,Sequence-86652,C3861,1
234,Sequence-94485,C3662,0
234,Sequence-79529,C6268,0
234,Sequence-109940,C2243,0
234,Sequence-121053,C7087,0
234,Sequence-22760,C3714,0
234,Sequence-57395,C2355,0
234,Sequence-96902,C5258,0
234,Sequence-7380,C1828,0
234,Sequence-142004,C2595,0
234,Sequence-104188,C5108,0
234,Sequence-62095,C1241,1
234,Sequence-92301,C4721,0
234,Sequence-30336,C6005,0
234,Sequence-97496,C3850,0
234,Sequence-82901,C5116,0
234,Sequence-60454,C4093,1
234,Sequence-122712,C3155,0
234,Sequence-129602,C4997,0
234,Sequence-113574,C3494,0
234,Sequence-140219,C1425,0
234,Sequence-101043,C6140,0
234,Sequence-30542,C48,1
234,Sequence-77946,C4244,0
234,Sequence-110641,C1583,0
234,Sequence-74168,C5318,0
234,Sequence-80131,C2815,0
234,Sequence-65393,C6900,0
234,Sequence-111348,C5267,0
234,Sequence-10796,C5708,0
234,Sequence-59291,C2270,0
235,Sequence-127028,C4148,0
235,Sequence-110946,C3429,0
235,Sequence-103704,C926,0
235,Sequence-63294,C99,0
235,Sequence-66491,C7182,0
235,Sequence-90174,C4093,0
235,Sequence-78122,C6695,0
235,Sequence-82076,C4578,0
235,Sequence-6965,C3255,0
235,Sequence-137117,C6135,0
235,Sequence-46306,C4976,0
235,Sequence-113087,C5474,0
235,Sequence-125793,C5366,0
235,Sequence-129964,C1625,1
235,Sequence-124763,C7875,0
235,Sequence-28467,C6272,0
235,Sequence-92555,C7145,0
235,Sequence-125733,C1068,0
235,Sequence-2317,C7587,0
235,Sequence-97513,C7612,0
235,Sequence-24941,C1061,0
235,Sequence-49867,C2566,0
235,Sequence-19191,C3791,1
235,Sequence-6287,C10,0
235,Sequence-33,C391,0
235,Sequence-133995,C4286,0
235,Sequence-62602,C3679,0
235,Sequence-120557,C3911,0
235,Sequence-19003,C4744,0
235,Sequence-10705,C2011,0
235,Sequence-29653,C2342,0
235,Sequence-50426,C7202,0
235,Sequence-16495,C3776,0
235,Sequence-66323,C5573,0
235,Sequence-10964,C1665,0
235,Sequence-9608,C1221,0
235,Sequence-134185,C1241,1
235,Sequence-12003,C6396,0
235,Sequence-14319,C3654,0
235,Sequence-71289,C3976,0
235,Sequence-75024,C4380,0
235,Sequence-87101,C5460,0
235,Sequence-101996,C4178,0
235,Sequence-84756,C6820,0
235,Sequence-129258,C2151,0
235,Sequence-65630,C7212,0
235,Sequence-130037,C3861,0
235,Sequence-61038,C1186,0
235,Sequence-5040,C5597,0
235,Sequence-98107,C5155,0
236,Sequence-50315,C6020,0
236,Sequence-13114,C3791,1
236,Sequence-45708,C1821,1
236,Sequence-142294,C6860,0
236,Sequence-48718,C5268,0
236,Sequence-40235,C1186,1
236,Sequence-128356,C6773,0
236,Sequence-118936,C5885,0
236,Sequence-117332,C4718,0
236,Sequence-25730,C4148,1
236,Sequence-27243,C2639,0
236,Sequence-62087,C5350,0
236,Sequence-50115,C3274,0
236,Sequence-84043,C4093,1
236,Sequence-87626,C6425,0
236,Sequence-89362,C4317,0
236,Sequence-54087,C7108,0
236,Sequence-52648,C5148,0
236,Sequence-118372,C6605,0
236,Sequence-80307,C3096,0
236,Sequence-104382,C7362,0
236,Sequence-15162,C3468,0
236,Sequence-96526,C4684,0
236,Sequence-56719,C6214,0
236,Sequence-39478,C5801,0
236,Sequence-70995,C1241,0
236,Sequence-118688,C4360,0
236,Sequence-74553,C2206,0
236,Sequence-135413,C4286,1
236,Sequence-74514,C3255,0
236,Sequence-10726,C5201,0
236,Sequence-81415,C1483,1
236,Sequence-13768,C3209,0
236,Sequence-36517,C8,1
236,Sequence-62311,C1380,0
236,Sequence-91126,C6713,0
236,Sequence-17448,C7484,0
236,Sequence-63468,C213,1
236,Sequence-53925,C5018,0
236,Sequence-105328,C3953,0
236,Sequence-41643,C3773,0
236,Sequence-68067,C2862,0
236,Sequence-112985,C5347,0
236,Sequence-40624,C6503,0
236,Sequence-51930,C7096,0
236,Sequence-116032,C912,0
236,Sequence-99362,C1059,0
236,Sequence-80132,C3861,0
236,Sequence-22210,C6601,0
236,Sequence-63807,C7004,0
237,Sequence-133220,C7120,0
237,Sequence-113854,C4391,0
237,Sequence-16075,C213,0
237,Sequence-39692,C6472,0
237,Sequence-62102,C1241,1
237,Sequence-5442,C1796,0
237,Sequence-141918,C3828,0
237,Sequence-107052,C3861,0
237,Sequence-90512,C6188,0
237,Sequence-141898,C7081,0
237,Sequence-74695,C7489,0
237,Sequence-22202,C6679,0
237,Sequence-83811,C1380,0
237,Sequence-124261,C2518,0
237,Sequence-58942,C7406,0
237,Sequence-20956,C6561,0
237,Sequence-82509,C6933,0
237,Sequence-25827,C1260,0
237,Sequence-127457,C939,0
237,Sequence-124977,C2128,0
237,Sequence-12113,C3791,1
237,Sequence-83837,C3781,0
237,Sequence-84475,C9,0
237,Sequence-23796,C4006,0
237,Sequence-130179,C4317,0
237,Sequence-26426,C3135,0
237,Sequence-117451,C6347,0
237,Sequence-128949,C3302,0
237,Sequence-96428,C841,0
237,Sequence-121915,C4489,0
237,Sequence-131672,C7569,1
237,Sequence-52635,C1186,0
237,Sequence-95553,C4025,0
237,Sequence-36674,C2769,0
237,Sequence-134868,C5551,0
237,Sequence-22870,C7171,0
237,Sequence-73748,C1414,1
237,Sequence-35474,C2416,1
237,Sequence-123196,C5201,0
237,Sequence-22205,C30,0
237,Sequence-113505,C4388,0
237,Sequence-88156,C7385,0
237,Sequence-53660,C4653,0
237,Sequence-62217,C1538,0
237,Sequence-10283,C1941,0
237,Sequence-75879,C6411,0
237,Sequence-104528,C3986,0
237,Sequence-57224,C2574,0
237,Sequence-47140,C452,0
237,Sequence-69708,C2816,0
238,Sequence-36114,C6233,0
238,Sequence-100386,C2767,0
238,Sequence-115672,C7830,0
238,Sequence-86352,C2379,0
238,Sequence-41278,C1186,1
238,Sequence-48930,C6707,0
238,Sequence-57603,C6775,0
238,Sequence-112071,C5060,0
238,Sequence-118342,C3791,1
238,Sequence-53225,C1483,1
238,Sequence-81097,C4130,0
238,Sequence-72920,C6791,0
238,Sequence-61820,C7223,0
238,Sequence-50334,C2629,0
238,Sequence-57651,C2782,0
238,Sequence-64911,C3200,0
238,Sequence-53795,C4146,0
238,Sequence-59734,C6750,0
238,Sequence-138828,C270,0
238,Sequence-54973,C2847,0
238,Sequence-7698,C4956,0
238,Sequence-93427,C2180,0
238,Sequence-125813,C7018,0
238,Sequence-114282,C4148,0
238,Sequence-32750,C1932,0
238,Sequence-64340,C2899,0
238,Sequence-23287,C5972,0
238,Sequence-124038,C5812,0
238,Sequence-82702,C4236,0
238,Sequence-136699,C1562,0
238,Sequence-102486,C6035,0
238,Sequence-124859,C7643,0
238,Sequence-97368,C6790,0
238,Sequence-141964,C3178,0
238,Sequence-46857,C1665,0
238,Sequence-24312,C4668,1
238,Sequence-20650,C987,0
238,Sequence-75565,C2509,0
238,Sequence-57185,C5453,0
238,Sequence-3882,C1625,0
238,Sequence-70594,C4339,0
238,Sequence-80187,C6327,0
238,Sequence-104275,C6151,0
238,Sequence-48495,C4402,0
238,Sequence-34109,C1821,0
238,Sequence-4251,C1241,1
238,Sequence-126977,C2713,0
238,Sequence-61404,C6340,0
238,Sequence-53686,C4355,0
238,Sequence-85638,C5618,0
239,Sequence-111484,C3791,1
239,Sequence-79046,C552,0
239,Sequence-30491,C4148,0
239,Sequence-46774,C6546,0
239,Sequence-111557,C5314,0
239,Sequence-88153,C2234,0
239,Sequence-49651,C5637,0
239,Sequence-31962,C3310,0
239,Sequence-119390,C2301,0
239,Sequence-120742,C7929,0
239,Sequence-81390,C5874,0
